SSID,Signal Strength (dBm),X Position,Y Position
USTH_Student,-54.0,2.0,45.0
USTH_Office,-60.0,2.0,45.0
ICTLab Students,-64.0,2.0,45.0
USTH_MGMT,-62.0,2.0,45.0
ICTLab 5GHz,-59.0,2.0,45.0
USTH_Student,-74.0,2.0,45.0
USTH_Student,-81.0,2.0,45.0
USTH_Office,-55.0,2.0,45.0
USTH_Guest,-60.0,2.0,45.0
USTH_Student,-57.0,2.0,45.0
ICTLab,-62.0,2.0,45.0
USTH_Student,-81.0,2.0,45.0
USTH_MGMT,-64.0,2.0,45.0
USTH_Student,-60.0,2.0,45.0
USTH_MGMT,-57.0,2.0,45.0
ICTLab Guests,-59.0,2.0,46.0
USTH_Guest,-82.0,2.0,46.0
USTH_Student,-63.0,2.0,46.0
USTH_MGMT,-74.0,2.0,46.0
USTH_MGMT,-73.0,2.0,46.0
USTH_Guest,-55.0,2.0,46.0
USTH_MGMT,-57.0,2.0,46.0
USTH_Student,-55.0,2.0,46.0
USTH_Office,-58.0,2.0,46.0
USTH_Student,-65.0,2.0,46.0
USTH_Guest,-73.0,2.0,46.0
USTH_Guest,-81.0,2.0,46.0
USTH_Student,-62.0,2.0,46.0
USTH_Office,-63.0,2.0,46.0
ICTLab Guests,-63.0,2.0,46.0
USTH_Guest,-60.0,2.0,46.0
USTH_Guest,-57.0,2.0,46.0
USTH_MGMT,-54.0,2.0,46.0
USTH_Office,-65.0,2.0,46.0
USTH_Student,-58.0,2.0,46.0
USTH_Office,-59.0,2.0,46.0
ICTLab Students,-58.0,2.0,46.0
USTH_Guest,-63.0,2.0,46.0
USTH_Office,-72.0,2.0,46.0
USTH_Office,-81.0,2.0,46.0
ICTLab 5GHz,-64.0,2.0,46.0
USTH_Office,-57.0,2.0,46.0
USTH_Guest,-56.0,2.0,46.0
ICTLab,-64.0,2.0,46.0
USTH_MGMT,-58.0,2.0,46.0
USTH_Student,-54.0,2.0,46.0
USTH_Office,-60.0,2.0,46.0
ICTLab Students,-64.0,2.0,46.0
USTH_MGMT,-62.0,2.0,46.0
ICTLab 5GHz,-59.0,2.0,46.0
USTH_Student,-74.0,2.0,46.0
USTH_Student,-81.0,2.0,46.0
USTH_Office,-55.0,2.0,46.0
USTH_Guest,-60.0,2.0,46.0
USTH_Student,-57.0,2.0,46.0
ICTLab,-62.0,2.0,46.0
USTH_Student,-81.0,2.0,46.0
USTH_MGMT,-64.0,2.0,46.0
USTH_Student,-60.0,2.0,46.0
USTH_MGMT,-57.0,2.0,46.0
ICTLab Guests,-59.0,2.0,47.0
USTH_Guest,-82.0,2.0,47.0
USTH_Student,-63.0,2.0,47.0
USTH_MGMT,-74.0,2.0,47.0
USTH_MGMT,-73.0,2.0,47.0
USTH_Guest,-55.0,2.0,47.0
USTH_MGMT,-57.0,2.0,47.0
USTH_Student,-55.0,2.0,47.0
USTH_Office,-58.0,2.0,47.0
USTH_Student,-65.0,2.0,47.0
USTH_Guest,-73.0,2.0,47.0
USTH_Guest,-81.0,2.0,47.0
USTH_Student,-62.0,2.0,47.0
USTH_Office,-63.0,2.0,47.0
ICTLab Guests,-63.0,2.0,47.0
USTH_Guest,-60.0,2.0,47.0
USTH_Guest,-57.0,2.0,47.0
USTH_MGMT,-54.0,2.0,47.0
USTH_Office,-65.0,2.0,47.0
USTH_Student,-58.0,2.0,47.0
USTH_Office,-59.0,2.0,47.0
ICTLab Students,-58.0,2.0,47.0
USTH_Guest,-63.0,2.0,47.0
USTH_Office,-72.0,2.0,47.0
USTH_Office,-81.0,2.0,47.0
ICTLab 5GHz,-64.0,2.0,47.0
USTH_Office,-57.0,2.0,47.0
USTH_Guest,-56.0,2.0,47.0
ICTLab,-64.0,2.0,47.0
USTH_MGMT,-58.0,2.0,47.0
USTH_Student,-54.0,2.0,47.0
USTH_Office,-60.0,2.0,47.0
ICTLab Students,-64.0,2.0,47.0
USTH_MGMT,-62.0,2.0,47.0
ICTLab 5GHz,-59.0,2.0,47.0
USTH_Student,-74.0,2.0,47.0
USTH_Student,-81.0,2.0,47.0
USTH_Office,-55.0,2.0,47.0
USTH_Guest,-60.0,2.0,47.0
USTH_Student,-57.0,2.0,47.0
ICTLab,-62.0,2.0,47.0
USTH_Student,-81.0,2.0,47.0
USTH_MGMT,-64.0,2.0,47.0
USTH_Student,-60.0,2.0,47.0
USTH_MGMT,-57.0,2.0,47.0
ICTLab Guests,-59.0,2.0,48.0
USTH_Guest,-82.0,2.0,48.0
USTH_Student,-63.0,2.0,48.0
USTH_MGMT,-74.0,2.0,48.0
USTH_MGMT,-73.0,2.0,48.0
USTH_Guest,-55.0,2.0,48.0
USTH_MGMT,-57.0,2.0,48.0
USTH_Student,-55.0,2.0,48.0
USTH_Office,-58.0,2.0,48.0
USTH_Student,-65.0,2.0,48.0
USTH_Guest,-73.0,2.0,48.0
USTH_Guest,-81.0,2.0,48.0
USTH_Student,-62.0,2.0,48.0
USTH_Office,-63.0,2.0,48.0
ICTLab Guests,-63.0,2.0,48.0
USTH_Guest,-60.0,2.0,48.0
USTH_Guest,-57.0,2.0,48.0
USTH_MGMT,-54.0,2.0,48.0
USTH_Office,-65.0,2.0,48.0
USTH_Student,-58.0,2.0,48.0
USTH_Office,-59.0,2.0,48.0
ICTLab Students,-58.0,2.0,48.0
USTH_Guest,-63.0,2.0,48.0
USTH_Office,-72.0,2.0,48.0
USTH_Office,-81.0,2.0,48.0
ICTLab 5GHz,-64.0,2.0,48.0
USTH_Office,-57.0,2.0,48.0
USTH_Guest,-56.0,2.0,48.0
ICTLab,-64.0,2.0,48.0
USTH_MGMT,-58.0,2.0,48.0
USTH_Student,-54.0,2.0,48.0
USTH_Office,-60.0,2.0,48.0
ICTLab Students,-64.0,2.0,48.0
USTH_MGMT,-62.0,2.0,48.0
ICTLab 5GHz,-59.0,2.0,48.0
USTH_Student,-74.0,2.0,48.0
USTH_Student,-81.0,2.0,48.0
USTH_Office,-55.0,2.0,48.0
USTH_Guest,-60.0,2.0,48.0
USTH_Student,-57.0,2.0,48.0
ICTLab,-62.0,2.0,48.0
USTH_Student,-81.0,2.0,48.0
USTH_MGMT,-64.0,2.0,48.0
USTH_Student,-60.0,2.0,48.0
USTH_MGMT,-57.0,2.0,48.0
ICTLab Guests,-59.0,2.0,49.0
USTH_Guest,-82.0,2.0,49.0
USTH_Student,-63.0,2.0,49.0
USTH_MGMT,-74.0,2.0,49.0
USTH_MGMT,-73.0,2.0,49.0
USTH_Guest,-55.0,2.0,49.0
USTH_MGMT,-57.0,2.0,49.0
USTH_Student,-55.0,2.0,49.0
USTH_Office,-58.0,2.0,49.0
USTH_Student,-65.0,2.0,49.0
USTH_Guest,-73.0,2.0,49.0
USTH_Guest,-81.0,2.0,49.0
USTH_Student,-62.0,2.0,49.0
USTH_Office,-63.0,2.0,49.0
ICTLab Guests,-63.0,2.0,49.0
USTH_Guest,-60.0,2.0,49.0
USTH_Guest,-57.0,2.0,49.0
USTH_MGMT,-54.0,2.0,49.0
USTH_Office,-65.0,2.0,49.0
USTH_Student,-58.0,2.0,49.0
USTH_Office,-59.0,2.0,49.0
ICTLab Students,-58.0,2.0,49.0
USTH_Guest,-63.0,2.0,49.0
USTH_Office,-72.0,2.0,49.0
USTH_Office,-81.0,2.0,49.0
ICTLab 5GHz,-64.0,2.0,49.0
USTH_Office,-57.0,2.0,49.0
USTH_Guest,-56.0,2.0,49.0
ICTLab,-64.0,2.0,49.0
USTH_MGMT,-58.0,2.0,49.0
USTH_Student,-54.0,2.0,49.0
USTH_Office,-60.0,2.0,49.0
ICTLab Students,-64.0,2.0,49.0
USTH_MGMT,-62.0,2.0,49.0
ICTLab 5GHz,-59.0,2.0,49.0
USTH_Student,-74.0,2.0,49.0
USTH_Student,-81.0,2.0,49.0
USTH_Office,-55.0,2.0,49.0
USTH_Guest,-60.0,2.0,49.0
USTH_Student,-57.0,2.0,49.0
ICTLab,-62.0,2.0,49.0
USTH_Student,-81.0,2.0,49.0
USTH_MGMT,-64.0,2.0,49.0
USTH_Student,-60.0,2.0,49.0
USTH_MGMT,-57.0,2.0,49.0
ICTLab Guests,-59.0,2.0,50.0
USTH_Guest,-82.0,2.0,50.0
USTH_Student,-63.0,2.0,50.0
USTH_MGMT,-74.0,2.0,50.0
USTH_MGMT,-73.0,2.0,50.0
USTH_Guest,-55.0,2.0,50.0
USTH_MGMT,-57.0,2.0,50.0
USTH_Student,-55.0,2.0,50.0
USTH_Office,-58.0,2.0,50.0
USTH_Student,-65.0,2.0,50.0
USTH_Guest,-73.0,2.0,50.0
USTH_Guest,-81.0,2.0,50.0
USTH_Student,-62.0,2.0,50.0
USTH_Office,-63.0,2.0,50.0
ICTLab Guests,-63.0,2.0,50.0
USTH_Guest,-60.0,2.0,50.0
USTH_Guest,-57.0,2.0,50.0
USTH_MGMT,-54.0,2.0,50.0
USTH_Office,-65.0,2.0,50.0
USTH_Student,-58.0,2.0,50.0
USTH_Office,-59.0,2.0,50.0
ICTLab Students,-58.0,2.0,50.0
USTH_Guest,-63.0,2.0,50.0
USTH_Office,-72.0,2.0,50.0
USTH_Office,-81.0,2.0,50.0
ICTLab 5GHz,-64.0,2.0,50.0
USTH_Office,-57.0,2.0,50.0
USTH_Guest,-56.0,2.0,50.0
ICTLab,-64.0,2.0,50.0
USTH_MGMT,-58.0,2.0,50.0
USTH_Student,-54.0,2.0,50.0
USTH_Office,-60.0,2.0,50.0
ICTLab Students,-64.0,2.0,50.0
USTH_MGMT,-62.0,2.0,50.0
ICTLab 5GHz,-59.0,2.0,50.0
USTH_Student,-74.0,2.0,50.0
USTH_Student,-81.0,2.0,50.0
USTH_Office,-55.0,2.0,50.0
USTH_Guest,-60.0,2.0,50.0
USTH_Student,-57.0,2.0,50.0
ICTLab,-62.0,2.0,50.0
USTH_Student,-81.0,2.0,50.0
USTH_MGMT,-64.0,2.0,50.0
USTH_Student,-60.0,2.0,50.0
USTH_MGMT,-57.0,2.0,50.0
ICTLab Guests,-59.0,2.0,51.0
USTH_Guest,-82.0,2.0,51.0
USTH_Student,-63.0,2.0,51.0
USTH_MGMT,-74.0,2.0,51.0
USTH_MGMT,-73.0,2.0,51.0
USTH_Guest,-55.0,2.0,51.0
USTH_MGMT,-57.0,2.0,51.0
USTH_Student,-55.0,2.0,51.0
USTH_Office,-58.0,2.0,51.0
USTH_Student,-65.0,2.0,51.0
USTH_Guest,-73.0,2.0,51.0
USTH_Guest,-81.0,2.0,51.0
USTH_Student,-62.0,2.0,51.0
USTH_Office,-63.0,2.0,51.0
ICTLab Guests,-63.0,2.0,51.0
USTH_Guest,-60.0,2.0,51.0
USTH_Guest,-57.0,2.0,51.0
USTH_MGMT,-54.0,2.0,51.0
USTH_Office,-65.0,2.0,51.0
USTH_Student,-58.0,2.0,51.0
USTH_Office,-59.0,2.0,51.0
ICTLab Students,-58.0,2.0,51.0
USTH_Guest,-63.0,2.0,51.0
USTH_Office,-72.0,2.0,51.0
USTH_Office,-81.0,2.0,51.0
ICTLab 5GHz,-64.0,2.0,51.0
USTH_Office,-57.0,2.0,51.0
USTH_Guest,-56.0,2.0,51.0
ICTLab,-64.0,2.0,51.0
USTH_MGMT,-58.0,2.0,51.0
USTH_Student,-54.0,2.0,51.0
USTH_Office,-60.0,2.0,51.0
ICTLab Students,-64.0,2.0,51.0
USTH_MGMT,-62.0,2.0,51.0
ICTLab 5GHz,-59.0,2.0,51.0
USTH_Student,-74.0,2.0,51.0
USTH_Student,-81.0,2.0,51.0
USTH_Office,-55.0,2.0,51.0
USTH_Guest,-60.0,2.0,51.0
USTH_Student,-57.0,2.0,51.0
ICTLab,-62.0,2.0,51.0
USTH_Student,-81.0,2.0,51.0
USTH_MGMT,-64.0,2.0,51.0
USTH_Student,-60.0,2.0,51.0
USTH_MGMT,-57.0,2.0,51.0
ICTLab Guests,-59.0,2.0,52.0
USTH_Guest,-82.0,2.0,52.0
USTH_Student,-63.0,2.0,52.0
USTH_MGMT,-74.0,2.0,52.0
USTH_MGMT,-73.0,2.0,52.0
USTH_Guest,-55.0,2.0,52.0
USTH_MGMT,-57.0,2.0,52.0
USTH_Student,-55.0,2.0,52.0
USTH_Office,-58.0,2.0,52.0
USTH_Student,-65.0,2.0,52.0
USTH_Guest,-73.0,2.0,52.0
USTH_Guest,-81.0,2.0,52.0
USTH_Student,-62.0,2.0,52.0
USTH_Office,-63.0,2.0,52.0
ICTLab Guests,-63.0,2.0,52.0
USTH_Guest,-60.0,2.0,52.0
USTH_Guest,-57.0,2.0,52.0
USTH_MGMT,-54.0,2.0,52.0
USTH_Office,-65.0,2.0,52.0
USTH_Student,-58.0,2.0,52.0
USTH_Office,-59.0,2.0,52.0
ICTLab Students,-58.0,2.0,52.0
USTH_Guest,-63.0,2.0,52.0
USTH_Office,-72.0,2.0,52.0
USTH_Office,-81.0,2.0,52.0
ICTLab 5GHz,-64.0,2.0,52.0
USTH_Office,-57.0,2.0,52.0
USTH_Guest,-56.0,2.0,52.0
ICTLab,-64.0,2.0,52.0
USTH_MGMT,-58.0,2.0,52.0
USTH_Student,-54.0,2.0,52.0
USTH_Office,-60.0,2.0,52.0
ICTLab Students,-64.0,2.0,52.0
USTH_MGMT,-62.0,2.0,52.0
ICTLab 5GHz,-59.0,2.0,52.0
USTH_Student,-74.0,2.0,52.0
USTH_Student,-81.0,2.0,52.0
USTH_Office,-55.0,2.0,52.0
USTH_Guest,-60.0,2.0,52.0
USTH_Student,-57.0,2.0,52.0
ICTLab,-62.0,2.0,52.0
USTH_Student,-81.0,2.0,52.0
USTH_MGMT,-64.0,2.0,52.0
USTH_Student,-60.0,2.0,52.0
USTH_MGMT,-57.0,2.0,52.0
ICTLab Guests,-59.0,2.0,53.0
USTH_Guest,-82.0,2.0,53.0
USTH_Student,-63.0,2.0,53.0
USTH_MGMT,-74.0,2.0,53.0
USTH_MGMT,-73.0,2.0,53.0
USTH_Guest,-55.0,2.0,53.0
USTH_MGMT,-57.0,2.0,53.0
USTH_Student,-55.0,2.0,53.0
USTH_Office,-58.0,2.0,53.0
USTH_Student,-65.0,2.0,53.0
USTH_Guest,-73.0,2.0,53.0
USTH_Guest,-81.0,2.0,53.0
USTH_Student,-62.0,2.0,53.0
USTH_Office,-63.0,2.0,53.0
ICTLab Guests,-63.0,2.0,53.0
USTH_Guest,-60.0,2.0,53.0
USTH_Guest,-57.0,2.0,53.0
USTH_MGMT,-54.0,2.0,53.0
USTH_Office,-65.0,2.0,53.0
USTH_Student,-58.0,2.0,53.0
USTH_Office,-59.0,2.0,53.0
ICTLab Students,-58.0,2.0,53.0
USTH_Guest,-63.0,2.0,53.0
USTH_Office,-72.0,2.0,53.0
USTH_Office,-81.0,2.0,53.0
ICTLab 5GHz,-64.0,2.0,53.0
USTH_Office,-57.0,2.0,53.0
USTH_Guest,-56.0,2.0,53.0
ICTLab,-64.0,2.0,53.0
USTH_MGMT,-58.0,2.0,53.0
USTH_Student,-54.0,2.0,53.0
USTH_Office,-60.0,2.0,53.0
ICTLab Students,-64.0,2.0,53.0
USTH_MGMT,-62.0,2.0,53.0
ICTLab 5GHz,-59.0,2.0,53.0
USTH_Student,-74.0,2.0,53.0
USTH_Student,-81.0,2.0,53.0
USTH_Office,-55.0,2.0,53.0
USTH_Guest,-60.0,2.0,53.0
USTH_Student,-57.0,2.0,53.0
ICTLab,-62.0,2.0,53.0
USTH_Student,-81.0,2.0,53.0
USTH_MGMT,-64.0,2.0,53.0
USTH_Student,-60.0,2.0,53.0
USTH_MGMT,-57.0,2.0,53.0
ICTLab Guests,-59.0,2.0,54.0
USTH_Guest,-82.0,2.0,54.0
USTH_Student,-63.0,2.0,54.0
USTH_MGMT,-74.0,2.0,54.0
USTH_MGMT,-73.0,2.0,54.0
USTH_Guest,-55.0,2.0,54.0
USTH_MGMT,-57.0,2.0,54.0
USTH_Student,-55.0,2.0,54.0
USTH_Office,-58.0,2.0,54.0
USTH_Student,-65.0,2.0,54.0
USTH_Guest,-73.0,2.0,54.0
USTH_Guest,-81.0,2.0,54.0
USTH_Student,-62.0,2.0,54.0
USTH_Office,-63.0,2.0,54.0
ICTLab Guests,-63.0,2.0,54.0
USTH_Guest,-60.0,2.0,54.0
USTH_Guest,-57.0,2.0,54.0
USTH_MGMT,-54.0,2.0,54.0
USTH_Office,-65.0,2.0,54.0
USTH_Student,-58.0,2.0,54.0
USTH_Office,-59.0,2.0,54.0
ICTLab Students,-58.0,2.0,54.0
USTH_Guest,-63.0,2.0,54.0
USTH_Office,-72.0,2.0,54.0
USTH_Office,-81.0,2.0,54.0
ICTLab 5GHz,-64.0,2.0,54.0
USTH_Office,-57.0,2.0,54.0
USTH_Guest,-56.0,2.0,54.0
ICTLab,-64.0,2.0,54.0
USTH_MGMT,-58.0,2.0,54.0
USTH_Student,-54.0,2.0,54.0
USTH_Office,-60.0,2.0,54.0
ICTLab Students,-64.0,2.0,54.0
USTH_MGMT,-62.0,2.0,54.0
ICTLab 5GHz,-59.0,2.0,54.0
USTH_Student,-74.0,2.0,54.0
USTH_Student,-81.0,2.0,54.0
USTH_Office,-55.0,2.0,54.0
USTH_Guest,-60.0,2.0,54.0
USTH_Student,-57.0,2.0,54.0
ICTLab,-62.0,2.0,54.0
USTH_Student,-81.0,2.0,54.0
USTH_MGMT,-64.0,2.0,54.0
USTH_Student,-60.0,2.0,54.0
USTH_MGMT,-57.0,2.0,54.0
ICTLab Guests,-59.0,2.0,55.0
USTH_Guest,-82.0,2.0,55.0
USTH_Student,-63.0,2.0,55.0
USTH_MGMT,-74.0,2.0,55.0
USTH_MGMT,-73.0,2.0,55.0
USTH_Guest,-55.0,2.0,55.0
USTH_MGMT,-57.0,2.0,55.0
USTH_Student,-55.0,2.0,55.0
USTH_Office,-58.0,2.0,55.0
USTH_Student,-65.0,2.0,55.0
USTH_Guest,-73.0,2.0,55.0
USTH_Guest,-81.0,2.0,55.0
USTH_Student,-62.0,2.0,55.0
USTH_Office,-63.0,2.0,55.0
ICTLab Guests,-63.0,2.0,55.0
USTH_Guest,-60.0,2.0,55.0
USTH_Guest,-57.0,2.0,55.0
USTH_MGMT,-54.0,2.0,55.0
USTH_Office,-65.0,2.0,55.0
USTH_Student,-58.0,2.0,55.0
USTH_Office,-59.0,2.0,55.0
ICTLab Students,-58.0,2.0,55.0
USTH_Guest,-63.0,2.0,55.0
USTH_Office,-72.0,2.0,55.0
USTH_Office,-81.0,2.0,55.0
ICTLab 5GHz,-64.0,2.0,55.0
USTH_Office,-57.0,2.0,55.0
USTH_Guest,-56.0,2.0,55.0
ICTLab,-64.0,2.0,55.0
USTH_MGMT,-58.0,2.0,55.0
USTH_Student,-54.0,2.0,55.0
USTH_Office,-60.0,2.0,55.0
ICTLab Students,-64.0,2.0,55.0
USTH_MGMT,-62.0,2.0,55.0
ICTLab 5GHz,-59.0,2.0,55.0
USTH_Student,-74.0,2.0,55.0
USTH_Student,-81.0,2.0,55.0
USTH_Office,-55.0,2.0,55.0
USTH_Guest,-60.0,2.0,55.0
USTH_Student,-57.0,2.0,55.0
ICTLab,-62.0,2.0,55.0
USTH_Student,-81.0,2.0,55.0
USTH_MGMT,-64.0,2.0,55.0
USTH_Student,-60.0,2.0,55.0
USTH_MGMT,-57.0,2.0,55.0
ICTLab Guests,-59.0,2.0,56.0
USTH_Guest,-82.0,2.0,56.0
USTH_Student,-63.0,2.0,56.0
USTH_MGMT,-74.0,2.0,56.0
USTH_MGMT,-73.0,2.0,56.0
USTH_Guest,-55.0,2.0,56.0
USTH_MGMT,-57.0,2.0,56.0
USTH_Student,-55.0,2.0,56.0
USTH_Office,-58.0,2.0,56.0
USTH_Student,-65.0,2.0,56.0
USTH_Guest,-73.0,2.0,56.0
USTH_Guest,-81.0,2.0,56.0
USTH_Student,-62.0,2.0,56.0
USTH_Office,-63.0,2.0,56.0
ICTLab Guests,-63.0,2.0,56.0
USTH_Guest,-60.0,2.0,56.0
USTH_Guest,-57.0,2.0,56.0
USTH_MGMT,-54.0,2.0,56.0
USTH_Office,-65.0,2.0,56.0
USTH_Student,-58.0,2.0,56.0
USTH_Office,-59.0,2.0,56.0
ICTLab Students,-58.0,2.0,56.0
USTH_Guest,-63.0,2.0,56.0
USTH_Office,-72.0,2.0,56.0
USTH_Office,-81.0,2.0,56.0
ICTLab 5GHz,-64.0,2.0,56.0
USTH_Office,-57.0,2.0,56.0
USTH_Guest,-56.0,2.0,56.0
ICTLab,-64.0,2.0,56.0
USTH_MGMT,-58.0,2.0,56.0
USTH_Student,-54.0,2.0,56.0
USTH_Office,-60.0,2.0,56.0
ICTLab Students,-64.0,2.0,56.0
USTH_MGMT,-62.0,2.0,56.0
ICTLab 5GHz,-59.0,2.0,56.0
USTH_Student,-74.0,2.0,56.0
USTH_Student,-81.0,2.0,56.0
USTH_Office,-55.0,2.0,56.0
USTH_Guest,-60.0,2.0,56.0
USTH_Student,-57.0,2.0,56.0
ICTLab,-62.0,2.0,56.0
USTH_Student,-81.0,2.0,56.0
USTH_MGMT,-64.0,2.0,56.0
USTH_Student,-60.0,2.0,56.0
USTH_MGMT,-57.0,2.0,56.0
ICTLab Guests,-59.0,2.0,57.0
USTH_Guest,-82.0,2.0,57.0
USTH_Student,-63.0,2.0,57.0
USTH_MGMT,-74.0,2.0,57.0
USTH_MGMT,-73.0,2.0,57.0
USTH_Guest,-55.0,2.0,57.0
USTH_MGMT,-57.0,2.0,57.0
USTH_Student,-55.0,2.0,57.0
USTH_Office,-58.0,2.0,57.0
USTH_Student,-65.0,2.0,57.0
USTH_Guest,-73.0,2.0,57.0
USTH_Guest,-81.0,2.0,57.0
USTH_Student,-62.0,2.0,57.0
USTH_Office,-63.0,2.0,57.0
ICTLab Guests,-63.0,2.0,57.0
USTH_Guest,-60.0,2.0,57.0
USTH_Guest,-57.0,2.0,57.0
USTH_MGMT,-54.0,2.0,57.0
USTH_Office,-65.0,2.0,57.0
USTH_Student,-58.0,2.0,57.0
USTH_Office,-59.0,2.0,57.0
ICTLab Students,-58.0,2.0,57.0
USTH_Guest,-63.0,2.0,57.0
USTH_Office,-72.0,2.0,57.0
USTH_Office,-81.0,2.0,57.0
ICTLab 5GHz,-64.0,2.0,57.0
USTH_Office,-57.0,2.0,57.0
USTH_Guest,-56.0,2.0,57.0
ICTLab,-64.0,2.0,57.0
USTH_MGMT,-58.0,2.0,57.0
USTH_Student,-54.0,2.0,57.0
USTH_Office,-60.0,2.0,57.0
ICTLab Students,-64.0,2.0,57.0
USTH_MGMT,-62.0,2.0,57.0
ICTLab 5GHz,-59.0,2.0,57.0
USTH_Student,-74.0,2.0,57.0
USTH_Student,-81.0,2.0,57.0
USTH_Office,-55.0,2.0,57.0
USTH_Guest,-60.0,2.0,57.0
USTH_Student,-57.0,2.0,57.0
ICTLab,-62.0,2.0,57.0
USTH_Student,-81.0,2.0,57.0
USTH_MGMT,-64.0,2.0,57.0
USTH_Student,-60.0,2.0,57.0
USTH_MGMT,-57.0,2.0,57.0
ICTLab Guests,-59.0,2.0,58.0
USTH_Guest,-82.0,2.0,58.0
USTH_Student,-63.0,2.0,58.0
USTH_MGMT,-74.0,2.0,58.0
USTH_MGMT,-73.0,2.0,58.0
USTH_Guest,-55.0,2.0,58.0
USTH_MGMT,-57.0,2.0,58.0
USTH_Student,-55.0,2.0,58.0
USTH_Office,-58.0,2.0,58.0
USTH_Student,-65.0,2.0,58.0
USTH_Guest,-73.0,2.0,58.0
USTH_Guest,-81.0,2.0,58.0
USTH_Student,-62.0,2.0,58.0
USTH_Office,-63.0,2.0,58.0
ICTLab Guests,-63.0,2.0,58.0
USTH_Guest,-60.0,2.0,58.0
USTH_Guest,-57.0,2.0,58.0
USTH_MGMT,-54.0,2.0,58.0
USTH_Office,-65.0,2.0,58.0
USTH_Student,-58.0,2.0,58.0
USTH_Office,-59.0,2.0,58.0
ICTLab Students,-58.0,2.0,58.0
USTH_Guest,-63.0,2.0,58.0
USTH_Office,-72.0,2.0,58.0
USTH_Office,-81.0,2.0,58.0
ICTLab 5GHz,-64.0,2.0,58.0
USTH_Office,-57.0,2.0,58.0
USTH_Guest,-56.0,2.0,58.0
ICTLab,-64.0,2.0,58.0
USTH_MGMT,-58.0,2.0,58.0
USTH_Student,-54.0,2.0,58.0
USTH_Office,-60.0,2.0,58.0
ICTLab Students,-64.0,2.0,58.0
USTH_MGMT,-62.0,2.0,58.0
ICTLab 5GHz,-59.0,2.0,58.0
USTH_Student,-74.0,2.0,58.0
USTH_Student,-81.0,2.0,58.0
USTH_Office,-55.0,2.0,58.0
USTH_Guest,-60.0,2.0,58.0
USTH_Student,-57.0,2.0,58.0
ICTLab,-62.0,2.0,58.0
USTH_Student,-81.0,2.0,58.0
USTH_MGMT,-64.0,2.0,58.0
USTH_Student,-60.0,2.0,58.0
USTH_MGMT,-57.0,2.0,58.0
ICTLab Guests,-59.0,3.0,58.0
USTH_Guest,-82.0,3.0,58.0
USTH_Student,-63.0,3.0,58.0
USTH_MGMT,-74.0,3.0,58.0
USTH_MGMT,-73.0,3.0,58.0
USTH_Guest,-55.0,3.0,58.0
USTH_MGMT,-57.0,3.0,58.0
USTH_Student,-55.0,3.0,58.0
USTH_Office,-58.0,3.0,58.0
USTH_Student,-65.0,3.0,58.0
USTH_Guest,-73.0,3.0,58.0
USTH_Guest,-81.0,3.0,58.0
USTH_Student,-62.0,3.0,58.0
USTH_Office,-63.0,3.0,58.0
ICTLab Guests,-63.0,3.0,58.0
USTH_Guest,-60.0,3.0,58.0
USTH_Guest,-57.0,3.0,58.0
USTH_MGMT,-54.0,3.0,58.0
USTH_Office,-65.0,3.0,58.0
USTH_Student,-58.0,3.0,58.0
USTH_Office,-59.0,3.0,58.0
ICTLab Students,-58.0,3.0,58.0
USTH_Guest,-63.0,3.0,58.0
USTH_Office,-72.0,3.0,58.0
USTH_Office,-81.0,3.0,58.0
ICTLab 5GHz,-64.0,3.0,58.0
USTH_Office,-57.0,3.0,58.0
USTH_Guest,-56.0,3.0,58.0
ICTLab,-64.0,3.0,58.0
USTH_MGMT,-58.0,3.0,58.0
USTH_Student,-54.0,3.0,58.0
USTH_Office,-60.0,3.0,58.0
ICTLab Students,-64.0,3.0,58.0
USTH_MGMT,-62.0,3.0,58.0
ICTLab 5GHz,-59.0,3.0,58.0
USTH_Student,-74.0,3.0,58.0
USTH_Student,-81.0,3.0,58.0
USTH_Office,-55.0,3.0,58.0
USTH_Guest,-60.0,3.0,58.0
USTH_Student,-57.0,3.0,58.0
ICTLab,-62.0,3.0,58.0
USTH_Student,-81.0,3.0,58.0
USTH_MGMT,-64.0,3.0,58.0
USTH_Student,-60.0,3.0,58.0
USTH_MGMT,-57.0,3.0,58.0
ICTLab Guests,-59.0,3.0,57.0
USTH_Guest,-82.0,3.0,57.0
USTH_Student,-63.0,3.0,57.0
USTH_MGMT,-74.0,3.0,57.0
USTH_MGMT,-73.0,3.0,57.0
USTH_Guest,-55.0,3.0,57.0
USTH_MGMT,-57.0,3.0,57.0
USTH_Student,-55.0,3.0,57.0
USTH_Office,-58.0,3.0,57.0
USTH_Student,-65.0,3.0,57.0
USTH_Guest,-73.0,3.0,57.0
USTH_Guest,-81.0,3.0,57.0
USTH_Student,-62.0,3.0,57.0
USTH_Office,-63.0,3.0,57.0
ICTLab Guests,-63.0,3.0,57.0
USTH_Guest,-60.0,3.0,57.0
USTH_Guest,-57.0,3.0,57.0
USTH_MGMT,-54.0,3.0,57.0
USTH_Office,-65.0,3.0,57.0
USTH_Student,-58.0,3.0,57.0
USTH_Office,-59.0,3.0,57.0
ICTLab Students,-58.0,3.0,57.0
USTH_Guest,-63.0,3.0,57.0
USTH_Office,-72.0,3.0,57.0
USTH_Office,-81.0,3.0,57.0
ICTLab 5GHz,-64.0,3.0,57.0
